filename,0.001bar,0.002bar,0.005bar,0.01bar,0.02bar,0.05bar,0.1bar,0.2bar,0.5bar,1bar,LCD,Density_g_cm3,SA_m2_g,AV_cm3_g,Henry
OMIPAD_clean,0.000988,0.002157578,0.00524975,0.010643695,0.0211966,0.049918019,0.100690525,0.187260665,0.392940849,0.645964913,5.24341,1.179089535,457.781,0.387243,1.04768E-05
ONAWEG01_clean,4.18537E-05,2.09269E-05,0.000146488,0.000258098,0.000474342,0.00117888,0.002176394,0.005071276,0.012332897,0.022475449,3.83089,1.092655154,104.636,0.485423,2.33430E-07
ONEJUN_clean,5.85569E-05,8.87503E-05,0.000240632,0.000418133,0.000839011,0.00228006,0.004389024,0.008719491,0.021720955,0.042808764,5.6787,3.33073203,542.898,0.160685,4.40441E-07
ONIXOZ_clean,0.000467685,0.00100573,0.002334288,0.004991402,0.009291624,0.0232601,0.046180818,0.089476887,0.229567254,0.434976287,9.95246,0.909707195,2236.12728,0.747713,4.64867E-06
OPAPEB_clean,0.000168483,0.000278193,0.000728786,0.001343944,0.002629115,0.006837266,0.013361076,0.026729989,0.064971663,0.121691587,4.83812,1.58149224,322.189,0.272015,1.33864E-06
OPENIH_clean,4.16358E-05,9.25241E-05,0.000208179,0.000578275,0.000948372,0.002475019,0.005334013,0.009409698,0.024939862,0.046257407,3.75861,1.850180825,67.3076,0.177064,5.13296E-07
OPIWEQ_clean,0.000632314,0.001314165,0.003476272,0.006815591,0.013858465,0.032880344,0.068310342,0.130720056,0.300905849,0.536520146,4.3926,1.495098893,366.717,0.286403,6.93038E-06
OPOBIF_clean,0.00016227,0.000355746,0.000733336,0.001632062,0.003310933,0.008491092,0.016061614,0.031570886,0.07334294,0.129098304,6.22483,1.690429122,205.756,0.236261,1.66499E-06
OPOBOL_clean,0,0,3.3751E-06,1.01252E-05,1.01252E-05,2.02505E-05,3.03757E-05,7.42517E-05,0.000158629,0.000344258,3.22773,1.972885937,0,0.174972,3.66206E-09
OPURIB01_clean,5.1936E-06,1.03871E-05,4.67421E-05,0.000083097,0.000114258,0.000322001,0.000659583,0.001210101,0.0031473,0.006211503,3.56695,1.912742323,9.9965,0.174932,6.22069E-08
OPURIB_clean,5.1936E-06,1.03871E-05,3.11614E-05,9.34842E-05,0.000181775,0.000373937,0.000810196,0.001464585,0.003765334,0.007302152,3.58911,1.910558417,12.0231,0.178796,7.35131E-08
OQETEK_clean,0.000280822,0.000554794,0.001547943,0.00304794,0.00599999,0.014342442,0.030191731,0.059273875,0.144424421,0.287855692,9.22928,0.986261649,2224.27,0.719101,2.98072E-06
OQIQEM_clean,0.000616432,0.001284437,0.003094437,0.006149579,0.012689647,0.030234612,0.061375452,0.114987797,0.268825511,0.471304823,5.45055,1.847410433,588.74,0.268803,6.13015E-06
OQUFAJ04_clean,0.000164217,0.000328434,0.001122149,0.00196148,0.004607197,0.011203243,0.021047134,0.042495688,0.106439929,0.211447521,10.98593,1.049626239,2031.29576,0.641947,2.15442E-06
OQUFAJ_clean,0.00020071,0.000556513,0.0008667,0.002070958,0.004205778,0.009743537,0.020034463,0.041820574,0.10176887,0.201019747,11.24927,1.020871807,2133.26,0.666886,2.07032E-06
OQUWUU_clean,5.71032E-05,0.000147797,0.000332542,0.000725547,0.001370478,0.003429554,0.006516488,0.013620803,0.033697631,0.065171595,7.2326,2.626676929,311.509906,0.181141,6.75617E-07
ORAGEU_clean,0.002119267,0.004290982,0.011217936,0.020969285,0.039178277,0.0906856,0.159891038,0.273725407,0.419653757,0.592415798,5.42971,3.26061048,183.774,0.133046,2.33383E-05
ORAGOF_clean,0.000174215,0.000334112,0.000894942,0.001806589,0.003400778,0.008620078,0.017242542,0.03500057,0.087298572,0.168392215,11.1071,1.02581317,1660.88,0.642222,1.72951E-06
ORAJAT_clean,0.001074487,0.002165815,0.005600356,0.011820479,0.022615872,0.05571164,0.103833383,0.177320652,0.333281807,0.463267774,5.30148,2.86285733,117.383,0.13881,9.85347E-06
ORAJEX_clean,0.001595875,0.003398686,0.008659788,0.017068779,0.032380859,0.083676044,0.140501122,0.233540984,0.420897181,0.56337206,5.3491,2.906280914,113.55,0.134878,2.25352E-05
ORAKAU_clean,0.00204332,0.003399885,0.008374334,0.018240778,0.034857292,0.085927855,0.147427367,0.276555221,0.467376867,0.611277842,5.3897,2.863692601,117.075,0.13877,1.95827E-05
ORAKUO_clean,0.00010734,0.000174427,0.000415942,0.00080393,0.001658176,0.00443783,0.00758311,0.015704037,0.040938955,0.07612964,5.30011,2.913629531,109.931,0.134196,8.17130E-07
OREZAO_clean,0.000132053,0.000280614,0.000656141,0.001592895,0.003028976,0.00763434,0.014381445,0.02886193,0.069129976,0.129222545,5.17632,1.441855666,287.517,0.348293,1.46826E-06
ORIBAU_clean,0.000249212,0.000625474,0.001563684,0.003303282,0.006269395,0.015978895,0.030980487,0.062840546,0.155014825,0.303183646,6.79191,0.948160306,2312.36,0.678343,3.16991E-06
ORIVUI_clean,0.0002497,0.000436975,0.000954211,0.002220546,0.004218146,0.00994341,0.021286924,0.041352103,0.105632015,0.206171934,11.75163,1.197915872,1320.18,0.548955,2.09882E-06
ORIWET_clean,0.000210179,0.000374666,0.001069169,0.001937298,0.004157881,0.010216507,0.020168007,0.039732893,0.101973171,0.199048268,11.42805,1.090987156,1420.05,0.594324,2.03767E-06
OROKEN_clean,8.51961E-05,0.000194734,0.000401639,0.000892531,0.001712037,0.004328775,0.008511499,0.01747332,0.041794787,0.083265017,5.0644,1.650807776,1112.03,0.350479,8.53011E-07
OSIKIL_clean,0.000229095,0.000438441,0.001086228,0.002405501,0.004562158,0.011063726,0.022478995,0.044713094,0.108259407,0.218790018,8.13936,1.215295481,1686.32,0.547676,2.22557E-06
OSIKUX_clean_h,0.000216295,0.000466237,0.00125932,0.002254279,0.004585463,0.011199297,0.022773506,0.045047128,0.113636813,0.223529311,7.70472,1.098119132,1779.141379,0.589904,2.30086E-06
OSIXEU_clean,0.000197461,0.000337045,0.000895382,0.001855448,0.003687065,0.009130849,0.018493203,0.03605017,0.089119398,0.168478117,4.48519,1.972358101,198.71,0.228762,1.89605E-06
OSIXIY_clean,0.000199163,0.000403432,0.000917511,0.001960988,0.003760262,0.009333416,0.018741731,0.035973569,0.089344095,0.167645718,4.45544,1.992031007,192.577,0.217969,1.87245E-06
OSURAX_clean,0.000114151,0.000270581,0.000811744,0.001407868,0.003099,0.007335287,0.015101814,0.02912553,0.072617231,0.131536289,4.65997,1.449501041,203.387,0.306728,1.51876E-06
OSUVOP_clean,4.93891E-05,0.000121573,0.000284937,0.000607866,0.001113154,0.002659412,0.005531578,0.011112544,0.026442157,0.053138857,3.59403,1.730229824,30.6504,0.271178,5.58549E-07
OSUWEF_clean,0.000972306,0.001993226,0.0053199,0.010521734,0.02048092,0.051164103,0.101112823,0.195870936,0.435426168,0.727819257,5.4068,1.418822466,422.503,0.28417,1.04161E-05
OTABES_clean,0.0005931,0.001094483,0.002464115,0.005649732,0.010883683,0.027459899,0.0543695,0.107185935,0.261605832,0.508206856,7.63161,0.849247812,2764.75,0.802122,5.42195E-06
OTAWIR_clean,0.000761219,0.001350258,0.003706414,0.006506614,0.013366651,0.033665835,0.065238317,0.127975484,0.317700361,0.616623977,8.76686,0.758939181,2791.7,0.90361,6.54884E-06
OTAXOX_clean,0.000176132,0.000400851,0.000923172,0.001840271,0.003680543,0.00957184,0.018651727,0.035952099,0.090483043,0.171048056,5.66244,1.37084039,548.291,0.33702,1.85422E-06
OTECAT_clean,0.000457914,0.000937895,0.002209571,0.004435693,0.008551398,0.022178464,0.044177624,0.08784768,0.222485298,0.425255486,10.77761,0.584807578,3480.57,1.26913,4.47841E-06
OTEHAY_clean,0.000550973,0.001027777,0.002754865,0.005456752,0.010558551,0.027066551,0.052978177,0.105871589,0.258035509,0.494821471,7.22049,1.322073273,1236.06,0.465632,5.33224E-06
OTIPUE_clean,0.000626267,0.001276889,0.00315917,0.006276588,0.012692346,0.031462963,0.063200788,0.118524527,0.273539549,0.50626736,4.56896,1.423688932,439.178,0.294307,6.37595E-06
OTIQAL_clean,0.000688085,0.00123974,0.0034167,0.006928307,0.013714252,0.035881277,0.068191628,0.135778216,0.31790135,0.59401338,5.97222,1.109638908,1146.9,0.462673,6.95375E-06
OTODOS_clean,0.000436892,0.000831954,0.001947423,0.004136531,0.00802208,0.020427024,0.04068208,0.08136416,0.196764064,0.369187667,5.33134,1.135716697,1317.43,0.489207,4.07137E-06
OTOROF_clean,0.000210763,0.000320047,0.000913305,0.001850028,0.003778117,0.00905499,0.017594783,0.035587673,0.089933227,0.17089733,4.62368,1.139696382,640.417,0.497326,1.79226E-06
OTOVIE_clean,0.00060758,0.00121516,0.002898733,0.005559864,0.01127926,0.028559643,0.056226585,0.108970619,0.260902897,0.469822084,5.10968,1.378785465,657.571,0.332323,5.70114E-06
OTOXIF_clean,4.20515E-05,0.000113013,0.00031013,0.000607118,0.00134039,0.003135462,0.006517975,0.013120054,0.033546548,0.061655317,4.04239,1.570588247,70.6935,0.274427,6.41708E-07
OTUXUX_clean,0.001777923,0.003523435,0.008056212,0.016052235,0.03270637,0.083071587,0.159300023,0.302830242,0.663618913,1.059072446,4.86145,1.243761186,725.062,0.379174,1.66023E-05
OTUYEJ_clean,0.000109429,0.000191501,0.000503374,0.000990333,0.001999816,0.005126752,0.009985403,0.020238907,0.051177242,0.098885583,6.23847,1.667221036,934.127,0.329627,1.02419E-06
OVEHUT_clean,0.000260801,0.000652003,0.001447446,0.003142652,0.006128824,0.01574586,0.031413481,0.062761761,0.155528676,0.304661208,6.55703,1.175487384,1826.55,0.557051,3.18192E-06
OVIWIA_clean,0.000326989,0.000838942,0.001998268,0.00396681,0.00848851,0.020038829,0.040559885,0.078236319,0.193567759,0.367985174,4.70586,2.668335112,426.241,0.190905,4.06221E-06
OVIZID_clean,0.000348242,0.000795153,0.002141689,0.004033804,0.008729267,0.020465024,0.041226054,0.082318615,0.195868738,0.375004445,5.3844,1.263253037,717.64,0.381397,4.24301E-06
OVIZOJ_clean,0.000156718,0.000354319,0.001117466,0.002446161,0.004272265,0.010786276,0.022117658,0.04579568,0.107964967,0.205559301,4.42185,1.445418883,286.224,0.325996,2.26162E-06
OVUDAL_clean,0.000506453,0.001049906,0.002543826,0.005228718,0.010369559,0.02499887,0.047812363,0.103027259,0.243966772,0.411419888,7.09169,2.299718697,595.127,0.248204,5.10132E-06
OWIHIN_clean,0.000619845,0.00128737,0.00274427,0.005716345,0.011183693,0.028544642,0.056914456,0.115222237,0.279973772,0.537754986,7.33344,1.338259766,1220.41,0.456115,5.79390E-06
OWIHUZ_clean,0.000487399,0.001181413,0.002882013,0.005430263,0.011136013,0.028449281,0.056066805,0.110983983,0.273605795,0.534184257,7.37728,1.325588786,1236.07,0.462436,5.63625E-06
OWIJIP_clean,0.000635738,0.00116552,0.002897906,0.005774621,0.011252565,0.027988371,0.05649063,0.111079344,0.276540786,0.527636154,7.46558,1.328698845,1242.18,0.461053,5.66847E-06
OWIJOV_clean,0.000593356,0.001260881,0.002950885,0.005281924,0.011777049,0.028539344,0.057110475,0.113230258,0.27451702,0.527752706,7.41619,1.325647532,1248.7,0.463773,5.68381E-06
OWIKAI_clean,0.050230527,0.090845996,0.228979944,0.399869244,0.675437286,1.110702244,1.387155709,1.631657066,1.778859973,1.8452614,3.60224,2.257307739,10.7864,0.140345,5.12490E-04
OWILAJ_clean,0.000386442,0.00082809,0.001913808,0.004060709,0.007833119,0.019217824,0.039533635,0.078785105,0.185394038,0.359388035,8.92733,0.968909145,1763.53,0.638241,3.94967E-06
OWUHOF_clean,0.000896777,0.002059784,0.004943482,0.009685189,0.01954693,0.048400722,0.095456278,0.177682297,0.403756909,0.680987028,4.75469,1.279646496,519.25,0.371499,9.89999E-06
OXALUV_SL,0.000431557,0.000870246,0.002197016,0.004240668,0.008534835,0.021859592,0.043551555,0.083921717,0.21115246,0.418228315,9.15018,0.800854686,2899.33,0.890045,4.30708E-06
OXAMIK_clean,1.86498E-05,7.45992E-05,0.000279747,0.000620106,0.001226225,0.00277882,0.005995911,0.011791337,0.02935945,0.060154935,3.62257,2.003134136,24.9906,0.17253,6.18999E-07
OXAZIX_clean,8.14406E-05,0.00012859,0.000402917,0.000805833,0.001590235,0.004016307,0.008041187,0.01555944,0.038752863,0.076001219,3.78624,1.71886915,210.071,0.293332,8.08776E-07
OYERIV_clean,0.000488744,0.000988921,0.002483734,0.004815986,0.009591958,0.024377178,0.04870291,0.095748091,0.220763659,0.416326991,14.68028,0.792690847,2002.194,0.878015,4.84284E-06
OYEROB_clean,0.000287758,0.000605952,0.00147476,0.002822242,0.005749627,0.014274459,0.028512949,0.056245631,0.142827601,0.280500459,9.45168,0.790351821,2944.15277,0.923392,2.85946E-06
OZAVES_clean,0.000540107,0.001129765,0.002893784,0.005267281,0.01090124,0.027887355,0.053584551,0.109210608,0.258607152,0.482260963,5.64539,1.077793203,1358.41,0.532369,5.49718E-06
OZULAY_clean,0.000237593,0.000402081,0.000895544,0.001982989,0.003728386,0.009750459,0.0195923,0.038627171,0.09832703,0.195447817,11.76704,1.072228899,1462.75,0.610504,1.96047E-06
OZUMAZ01_clean,0.000121077,0.000285397,0.000812948,0.001565358,0.003450706,0.008233264,0.017504335,0.03554487,0.087954094,0.174247699,11.42001,1.321814998,1156.43,0.482518,1.76835E-06
PAFMUH_clean,0.000307746,0.00062964,0.001443221,0.002989023,0.005709211,0.015295309,0.028885637,0.056391726,0.138977199,0.261290152,4.1569,1.535586286,243.267,0.281197,2.99775E-06
PAJSAX_clean,0.000264487,0.000535935,0.001263274,0.002463907,0.004844291,0.012507459,0.0251402,0.049775787,0.125419114,0.245649408,11.72543,0.847460731,1974.24,0.812032,2.53779E-06
PAKFAL_clean,3.66749E-05,0.000110025,0.000267727,0.000546455,0.001188265,0.002732277,0.00514915,0.010037909,0.024634502,0.047570959,4.75354,2.432045503,211.291,0.16299,5.10537E-07
PAKFEP_clean,6.95593E-05,9.27457E-05,0.0002736,0.000556474,0.001372637,0.003106982,0.006060933,0.012553133,0.0308936,0.058281412,4.86901,1.90484659,266.971,0.206001,6.21118E-07
PAMTOO_clean,0.000525499,0.000862694,0.002277161,0.004782039,0.009590352,0.022390625,0.046292059,0.08831882,0.213864846,0.40506756,12.35154,0.923606361,2160.98,0.768293,4.66014E-06
PAPKOJ_clean,4.98493E-05,0.000122706,0.000241577,0.000529169,0.001131195,0.002795393,0.005621462,0.011634049,0.027443932,0.052261192,3.52611,1.716933256,10.3834,0.205948,5.43161E-07
PAPKUP_clean,8.00354E-05,0.000118148,0.000331575,0.000682207,0.001158608,0.003212849,0.005747304,0.011631811,0.029544494,0.059691159,3.54754,1.723885618,16.7194,0.196417,6.26801E-07
PAPPAZ_clean,0.000133097,0.000260407,0.000543961,0.000868023,0.002083256,0.005202353,0.00990704,0.020149715,0.050524745,0.099122479,3.89479,1.217105159,86.1921,0.36365,1.02227E-06
PAPPED_clean,0.000024215,9.68598E-05,0.00014529,0.000339009,0.000678019,0.001737423,0.003281126,0.007191841,0.018179376,0.033894881,3.63331,1.178118077,56.0277,0.384681,3.48609E-07
PAPRUU_clean,0.000236816,0.000554251,0.001138734,0.00226739,0.004428969,0.010752469,0.021837489,0.042198654,0.100757789,0.191594486,7.39284,1.808114002,448.345,0.242241,2.21249E-06
PAPVIN_clean,0.001399055,0.002628994,0.00690303,0.014067421,0.027427628,0.067843406,0.131000747,0.243186511,0.49989312,0.759732997,4.8231,1.461698312,364.722,0.303888,1.41803E-05
PAPXUB_clean,0.000537589,0.001126376,0.002419149,0.005087892,0.010489378,0.026482639,0.053003677,0.102820222,0.2313423,0.403133861,4.14867,1.410252998,269.572,0.287604,5.44308E-06
PAQJUM_clean,0.00399175,0.008416272,0.0207161,0.041033595,0.080563877,0.191421775,0.348574862,0.602179103,1.054328771,1.423067379,6.1772,1.680030988,583.161,0.299159,4.17334E-05
PAQVEK_clean,0.000792602,0.00152526,0.003989653,0.008099196,0.0160452,0.03883751,0.077202122,0.154457528,0.361739664,0.665719273,5.27989,1.11804032,1000.66,0.449,7.93513E-06
PARFOF_clean_h,0,0,0,0,0,0,0,0,5.5582E-06,1.11E-05,2.76615,1.541034238,0,0.239319,5.47000E-11
PARNIH_clean,0.000190875,0.000533472,0.001375281,0.002530321,0.004845296,0.012705444,0.025386416,0.051384612,0.125649789,0.246468965,8.32489,0.86101662,2266.71,0.779544,2.54963E-06
PARNON_clean,0.000381149,0.000679227,0.001783582,0.003479206,0.007070801,0.017019766,0.034772511,0.069066142,0.16939627,0.330548973,7.81335,0.973392994,2025.72,0.628523,3.46938E-06
PASNAA01_clean,0.000442285,0.000803096,0.002029079,0.003999963,0.008252105,0.020837826,0.041590298,0.083564686,0.19538129,0.38382957,4.83008,1.463813399,912.674,0.348405,4.11638E-06
PASNAA_clean,0.000356932,0.000818615,0.002075635,0.003922369,0.007642993,0.019476054,0.040756165,0.077640397,0.195583034,0.367872397,4.89594,1.449698285,934.408,0.356212,4.08969E-06
PASNEE_clean,7.19284E-05,0.000116192,0.000370708,0.000619691,0.001333442,0.003419366,0.006739139,0.013605536,0.03284362,0.062721576,4.1572,1.741033927,84.5488,0.269265,6.75587E-07
PAVMAB_clean,0.001101756,0.002153621,0.005695869,0.01106329,0.021411478,0.053682525,0.107248637,0.206186295,0.490555666,0.859835059,4.70831,1.345183674,720.0578,0.411097,1.10228E-05
PAXWOB_clean,0.000230071,0.000363269,0.001025227,0.002010091,0.003842583,0.010151362,0.019701311,0.04041574,0.101033296,0.189501506,4.51056,1.764931497,409.338,0.331324,1.99400E-06
PECLEP_clean,0.000805907,0.001633116,0.004025986,0.007927712,0.015706314,0.038559285,0.076461773,0.150697538,0.362075979,0.650281868,5.39206,1.260094538,947.27,0.390447,7.88889E-06
PEDMER_clean,0.000302107,0.000604214,0.001458957,0.002873703,0.005902143,0.01431325,0.029145976,0.056777732,0.136489821,0.257634807,4.87431,1.949988354,528.717,0.264924,2.90003E-06
PEFRUP_clean,0.000384221,0.000768443,0.001837058,0.003349929,0.006777904,0.016869716,0.035468427,0.067845073,0.172431307,0.337358292,9.50189,1.05190314,1587.83,0.611463,3.56372E-06
PEGCIP_clean,0.000575022,0.00110897,0.002929016,0.005873434,0.011474759,0.028258197,0.056945094,0.113651451,0.271728444,0.506049688,5.4738,1.203647913,1162.38,0.435652,5.79459E-06
PEGPUO_clean,0.000151477,0.000324214,0.000728153,0.00153603,0.002843515,0.007712039,0.015044057,0.029410453,0.070290637,0.137014921,5.11559,2.274072866,238.175,0.177831,1.51079E-06
PEGQOJ_clean,0.000145233,0.000305491,0.000773743,0.001630119,0.003107492,0.007872647,0.015264521,0.030481466,0.072198481,0.136479243,5.06893,2.533153521,241.495,0.15538,1.53404E-06
PEHQID_neutral,0.000348853,0.00077727,0.001719786,0.003721103,0.007062752,0.017179501,0.035160752,0.070578553,0.170607679,0.321140986,5.14211,1.465690501,780.78,0.356968,3.55221E-06
PEJFEQ_clean,8.92701E-05,0.000230615,0.000554219,0.001130755,0.002283828,0.005285537,0.011080657,0.021551301,0.052427613,0.1072618,3.45673,2.561372747,9.44557,0.147577,1.09844E-06
PEJFIU_clean,0.00299334,0.005922516,0.015153607,0.029280608,0.058848554,0.141297903,0.25095233,0.437189383,0.732522924,0.958900856,4.46047,2.509323588,165.904,0.160043,3.07172E-05
PEJMOI_clean,0.000096155,0.000271496,0.000622179,0.001097298,0.002152174,0.005760813,0.011289724,0.022859428,0.055967843,0.112948141,7.77261,1.789200298,607.629,0.278675,1.14659E-06
PEJRED_clean,5.18967E-05,0.000147706,0.000419165,0.000734537,0.001616781,0.004295447,0.00842722,0.015864411,0.039066212,0.074371913,4.11493,1.361731458,135.157,0.298003,8.18768E-07
PEKZIP_clean,0.000368488,0.000705392,0.002063533,0.003921766,0.007654024,0.018482309,0.037891103,0.074961004,0.175068686,0.323611495,4.53518,1.415467738,437.397,0.310708,3.82877E-06
PELRIJ_clean,0.000369431,0.000719916,0.001780846,0.003088063,0.006687645,0.016690694,0.035721116,0.069358262,0.173992429,0.339866853,21.55746,0.517080129,3544.68,1.55024,3.47104E-06
PEMREG_clean,0.000305914,0.000672338,0.001701015,0.003455816,0.006898186,0.016805084,0.034410249,0.067334632,0.170293082,0.325431671,9.06566,0.753027167,2734,0.93729,3.41088E-06
PENNAZ_clean,0.000325627,0.000592641,0.001445783,0.003116249,0.006190166,0.015591012,0.031331811,0.061986319,0.153695852,0.297414499,8.96214,0.962504497,2068.1,0.727692,3.12630E-06
PENZIS_clean,0.000139926,0.000322906,0.00069963,0.001286243,0.00264783,0.006856374,0.013981836,0.027005717,0.067659601,0.133505545,5.20436,1.481429544,1243.27,0.440764,1.36358E-06
PEPLIG_clean,0.000412508,0.000710055,0.001744706,0.003245964,0.006620415,0.016676142,0.034082626,0.068395174,0.167221263,0.32458291,6.77242,1.049047852,1539.38,0.586054,3.40313E-06
PEQTIQ_clean,0.000565612,0.0008966,0.002140946,0.004436912,0.00923833,0.023521081,0.043820269,0.088817849,0.201965395,0.356431948,4.57424,1.694365809,298.237,0.255552,4.97059E-06
PEQWAK_clean,0.0004103,0.000859307,0.002167622,0.004397176,0.008546623,0.021563966,0.043933048,0.084726916,0.208796167,0.394669734,5.99001,1.060782663,1259.17,0.534134,4.28328E-06
PERSEM_clean,5.62851E-05,0.000207822,0.000467599,0.000818299,0.001688552,0.004338281,0.008897372,0.01715396,0.041430148,0.08726785,3.43852,2.308643377,8.75641,0.193877,8.18679E-07
PETNOS_clean,0.001436058,0.002995268,0.00759593,0.015048915,0.030159406,0.070925405,0.138272761,0.259838434,0.513835875,0.792628948,4.14513,2.285418658,178.499,0.185699,1.50791E-05
PETVER_clean,0.000225836,0.000361917,0.001051006,0.002055686,0.004001349,0.009916513,0.019850399,0.039781867,0.100233512,0.19228771,5.06313,1.591856646,716.705,0.344005,2.02169E-06
PETWOC_clean,0.000162347,0.000388648,0.000983919,0.001751375,0.003315806,0.008481379,0.017612145,0.034604421,0.084218522,0.165750945,9.15829,1.694562786,1103.6,0.367174,1.75044E-06
PEVLEJ_clean,0.001429115,0.002630454,0.006363053,0.01167172,0.025815919,0.059122752,0.122194858,0.241039194,0.521678472,0.853218497,3.99247,2.128088406,134.954,0.175838,1.25298E-05
PEVYUM_clean,6.76074E-05,0.000108172,0.000292966,0.000581424,0.00130257,0.003344315,0.006215378,0.01298063,0.030725331,0.062586467,4.01364,1.384123783,342.214,0.310666,6.44049E-07
PEVZAT_clean,7.21146E-05,9.46504E-05,0.000274937,0.000576917,0.00120792,0.002920642,0.005606911,0.01177271,0.029283039,0.058561571,3.95096,1.391350347,279.466,0.310778,5.96265E-07
PEWLUA_clean,0.000431397,0.000575195,0.001568715,0.003045921,0.006627819,0.015922453,0.031465799,0.063977408,0.159564414,0.319220337,17.77125,0.58893606,3829.62,1.35397,3.20029E-06
PEXBIF01_clean,2.67231E-05,0.000167019,0.000360762,0.000821735,0.00146977,0.004101995,0.008120481,0.015706499,0.037636139,0.077573804,3.97196,1.517790148,77.4958,0.276983,7.71285E-07
PEXBIF_clean,0.000180381,0.000273912,0.000801693,0.00155662,0.00293286,0.007469105,0.014844679,0.029034643,0.069753959,0.134190021,4.0229,1.474483274,130.451,0.296377,1.50390E-06
PEXTUI_clean,0.000395534,0.000535369,0.001709985,0.003304107,0.006788003,0.016224884,0.033828144,0.066425738,0.167055178,0.316539058,5.13294,1.416984227,1193.35,0.428944,3.33420E-06
PEYSIW_clean,0.000473091,0.001292553,0.003058197,0.006040362,0.011666768,0.029618892,0.058671764,0.111387648,0.275060327,0.528882236,5.69089,1.055198594,978.576,0.483511,5.86162E-06
PIBPAS01_clean,0.000174675,0.000453063,0.000982546,0.002096098,0.003984769,0.010065635,0.020076685,0.039776727,0.101551562,0.20172756,10.22467,0.904409997,1851.98,0.716913,2.03561E-06
PICTIG_clean,0.000361602,0.00064502,0.001431748,0.002755993,0.005658581,0.014566693,0.028732691,0.05690832,0.142275688,0.287756927,7.17773,0.95678571,2227.87,0.679334,2.87784E-06
PIDMEV_clean,0.000502713,0.000813601,0.002090226,0.004504569,0.008830543,0.02181508,0.043266354,0.086532708,0.210603492,0.421412037,7.7619,1.032543563,1635.19,0.57158,4.42184E-06
PIGHIX_clean,0.000463447,0.000821846,0.002307965,0.004572675,0.008870371,0.022835568,0.044608297,0.087137263,0.213911584,0.399457135,4.27166,1.255050586,614.279,0.380702,4.53281E-06
PIGXAF_clean,8.46256E-05,0.000160184,0.000353614,0.000731407,0.001420501,0.003623788,0.007625368,0.014579776,0.036748651,0.071683897,4.48463,2.163008761,212.649,0.225984,7.44067E-07
PIHWOU_clean,0.000348254,0.000623541,0.001479251,0.00300162,0.006006556,0.0152071,0.029956494,0.059790271,0.146634917,0.277578495,4.6487,1.744474981,600.749,0.32352,3.07896E-06
PIJDIX_clean,0.000254289,0.000435923,0.001138244,0.002215943,0.004500504,0.011305751,0.022417759,0.044589302,0.10783047,0.205800194,5.30724,1.719111669,656.369,0.338178,2.22965E-06
PIRYOF_clean,0.000347195,0.000725252,0.001708971,0.003618542,0.007067345,0.018169867,0.03549875,0.071387129,0.183905282,0.346026012,4.12606,1.280887145,127.669,0.376139,3.65797E-06
PITPEP_clean,0.000415524,0.000914152,0.002307378,0.004477877,0.008579338,0.021382351,0.043082455,0.082488749,0.195608912,0.376361637,11.41966,0.952879275,1731.983223,0.652757,4.21564E-06
PIWRAQ_clean,0.000252877,0.00058646,0.001261696,0.002714395,0.005307731,0.013128093,0.026697375,0.051826374,0.125338313,0.237150386,5.23847,1.792313498,447.959,0.278186,2.70622E-06
PIYZAZ_clean,9.23303E-05,0.000207743,0.000600147,0.001038716,0.002331341,0.006139966,0.011679785,0.022863295,0.057833404,0.118829121,7.00061,1.035504434,2572.62,0.715993,1.16428E-06
PIYZED01_clean,0.000107118,0.000301877,0.000662182,0.001110128,0.002278683,0.005755136,0.012532759,0.022484957,0.057639005,0.116582897,6.96517,1.044803171,2513.83,0.694307,1.17261E-06
PIYZED_clean,6.81657E-05,0.000214235,0.000555064,0.001265935,0.002239732,0.00583304,0.012221144,0.024043032,0.056246476,0.113505701,7.00442,1.032227033,2546.21,0.705091,1.15893E-06
PIZHEN_clean,2.81186E-05,4.56927E-05,0.000146451,0.000255411,0.000496762,0.00126065,0.002589253,0.00544329,0.013397334,0.025613688,4.08535,3.342844172,45.647,0.12624,2.62117E-07
PIZPET_clean_h,0.000608997,0.00115923,0.003050325,0.005967098,0.012137195,0.029798096,0.058266014,0.114763802,0.272985386,0.528576974,5.00612,1.307447788,1262.5,0.431222,5.83944E-06
PIZPIX02_clean,0.000890777,0.001691245,0.004265058,0.008082674,0.017536406,0.042030727,0.082981847,0.170856812,0.38944204,0.696345569,4.8742,1.751072096,934.755,0.314892,8.27456E-06
PIZRAT_clean,0.000536171,0.001061171,0.002759045,0.005372877,0.011650543,0.028322101,0.055516009,0.109563134,0.262399713,0.482994865,5.69309,1.183350535,1020.06,0.453627,5.70658E-06
PIZSAU_clean,0.0005819,0.000962373,0.002730453,0.005606381,0.011016931,0.026873702,0.053971212,0.105385421,0.249422421,0.47009675,5.7096,1.180187464,1032.05,0.457893,5.47684E-06
POBVIN_clean,0.000292922,0.000697434,0.001618047,0.003291889,0.006453589,0.016343204,0.032054067,0.064229022,0.159642644,0.318987716,9.76079,0.869153792,2358.28,0.800752,3.27164E-06
PODKOK_clean,0.00032268,0.000634233,0.001824811,0.003237927,0.006809661,0.017491483,0.033580976,0.065670948,0.165679502,0.328032061,18.51885,0.489414431,4455.72,1.66076,3.36654E-06
